PLUS BANK SA,16800023,Centrum Obsługi Dokumentów 
PLUS BANK SA,16801017,Oddział rozliczeniowy 
PLUS BANK SA,16801046,Oddział rozliczeniowy 
PLUS BANK SA,16801062,Oddział rozliczeniowy 
PLUS BANK SA,16801088,Oddział rozliczeniowy 
PLUS BANK SA,16801105,Oddział rozliczeniowy 
PLUS BANK SA,16801206,Oddział rozliczeniowy 
PLUS BANK SA,16801235,Oddział rozliczeniowy 
PLUS BANK SA,16801248,Oddział rozliczeniowy 
PLUS BANK SA,16801277,Oddział Rozliczeniowy 
PLUS BANK SA,16801310,Centrum Rozliczeniowe Nr 1 
PLUS BANK SA,16801323,Oddział rozliczeniowy 
Raiffeisen Bank Polska SA,17500009,Centrala 
Raiffeisen Bank Polska SA,17500012,Bankowość Detaliczna w Warszawie Al.Jerozolimskie 179 - Centrala 
Raiffeisen Bank Polska SA,17500025,Centrala - Rachunki Płac 
Raiffeisen Bank Polska SA,17500038,Centrala - Księga Własna Banku 
Raiffeisen Bank Polska SA,17500054,Oddział w Poznaniu 
Raiffeisen Bank Polska SA,17500067,Oddział w Warszawie 
Raiffeisen Bank Polska SA,17500070,Centrum Rozliczeń Płatności Masowych 
Raiffeisen Bank Polska SA,17500100,Centrum Rozliczeń Płatności Masowych 
Raiffeisen Bank Polska SA,17500113,Oddział w Poznaniu 
Raiffeisen Bank Polska SA,17500126,Oddział w Warszawie 
Raiffeisen Bank Polska SA,17501019,Oddział w Poznaniu ul.Marcelińska 90 
Raiffeisen Bank Polska SA,17501022,Oddział w Gdyni 
Raiffeisen Bank Polska SA,17501035,Oddział w Katowicach 
Raiffeisen Bank Polska SA,17501048,Oddział w Krakowie 
Raiffeisen Bank Polska SA,17501051,Oddział w Bydgoszczy 
Raiffeisen Bank Polska SA,17501064,Oddział we Wrocławiu 
Raiffeisen Bank Polska SA,17501077,Oddział w Szczecinie 
Raiffeisen Bank Polska SA,17501080,Oddział w Białymstoku 
Raiffeisen Bank Polska SA,17501093,Oddział w Łodzi 
Raiffeisen Bank Polska SA,17501107,Oddział w Lublinie 
Raiffeisen Bank Polska SA,17501110,Oddział w Kielcach 
Raiffeisen Bank Polska SA,17501123,Centrum Rozliczeniowe 
Raiffeisen Bank Polska SA,17501136,Oddział w Lesznie ul.Chrobrego 8 
Raiffeisen Bank Polska SA,17501149,Oddział w Zielonej Górze 
Raiffeisen Bank Polska SA,17501152,Oddział w Gdańsku ul.Rajska 4 
Raiffeisen Bank Polska SA,17501165,Oddział w Kaliszu Al.Wolności 12 
Raiffeisen Bank Polska SA,17501178,Oddział w Bielsku-Białej ul.Ks.Stojałowskiego 50 
Raiffeisen Bank Polska SA,17501181,Oddział w Sosnowcu ul.Modrzejowska 32A 
Raiffeisen Bank Polska SA,17501194,Oddział w Opolu 
Raiffeisen Bank Polska SA,17501211,Oddział w Częstochowie ul.Jasnogórska 96 
Raiffeisen Bank Polska SA,17501224,Oddział w Rzeszowie 
Raiffeisen Bank Polska SA,17501237,Oddział w Gliwicach ul.Dolnych Wałów 7 
Raiffeisen Bank Polska SA,17501240,Oddział w Nowym Sączu ul.Rejtana 10 
Raiffeisen Bank Polska SA,17501253,Oddział w Radomiu ul.Okulickiego 88 
Raiffeisen Bank Polska SA,17501266,Oddział w Jeleniej Górze ul.Grodzka 12 
Raiffeisen Bank Polska SA,17501279,Oddział w Lubinie ul.Piłsudskiego 12 
Raiffeisen Bank Polska SA,17501282,Oddział w Gorzowie Wielkopolskim ul.Pionierów 3-5 
Raiffeisen Bank Polska SA,17501295,Oddział w Piotrkowie Trybunalskim ul.Słowackiego 77 
Raiffeisen Bank Polska SA,17501312,Centrum Rozliczeń Płatności Masowych 
Raiffeisen Bank Polska SA,17501325,Oddział w Gdańsku 
Raiffeisen Bank Polska SA,17501338,Oddział w Tarnowie ul.Szkotnik 2B 
Raiffeisen Bank Polska SA,17501341,Oddział w Stalowej Woli 
Raiffeisen Bank Polska SA,17501354,Oddział w Olsztynie ul.Dworcowa 3 
Raiffeisen Bank Polska SA,17501367,Oddział w Białej Podlaskiej ul.Sidorska 59 
Raiffeisen Bank Polska SA,17501370,Oddział w Sieradzu ul.Jana Pawła II 52 
Raiffeisen Bank Polska SA,17501383,Oddział w Koninie Al.1 Maja 6 
Raiffeisen Bank Polska SA,17501396,Oddział w Koszalinie ul.Rynek Staromiejski 4 
Raiffeisen Bank Polska SA,17501400,Oddział w Bełchatowie ul.Armii Krajowej 2 
Raiffeisen Bank Polska SA,17501413,Oddział w Krośnie ul.Niepodległości 16B 
Raiffeisen Bank Polska SA,17501426,Oddział w Zamościu ul.Piłsudskiego 31 
Raiffeisen Bank Polska SA,17501439,Oddział w Kutnie ul.Królewska 14 
Raiffeisen Bank Polska SA,17501442,Oddział w Płocku 
Raiffeisen Bank Polska SA,17501455,Oddział we Włocławku 
Raiffeisen Bank Polska SA,17501468,Oddział w Puławach ul.Centralna 17 
Raiffeisen Bank Polska SA,17501471,Oddział w Ostrowcu Świętokrzyskim ul.Rynek 10 
Raiffeisen Bank Polska SA,17501484,Oddział w Słupsku pl.Zwycięstwa 11 
Raiffeisen Bank Polska SA,17501497,Centrala - Biuro Maklerskie 
Raiffeisen Bank Polska SA,17501501,Oddział w Elblągu 
Raiffeisen Bank Polska SA,17501514,Centrum Operacyjne Ruda Śląska 
Raiffeisen Bank Polska SA,17501527,Centrum Operacyjne Ruda Śląska 
Raiffeisen Bank Polska SA,23400009,Centrala 2 
Raiffeisen Bank Polska SA,23400012,Sprzedaż Produktów Skarbcowych 
Raiffeisen Bank Polska SA,23400025,Rozliczenia 
Raiffeisen Bank Polska SA,23400038,Obsługa Kart Płatniczych 
Societe Generale SA Oddział w Polsce,18400007,Oddział w Polsce 
Nest Bank S.A.,18700006,Centrala 
Nest Bank S.A.,18701016,Centrum Rozliczeniowe 
Nest Bank S.A.,18701029,Centrum Rozliczeniowe 
Nest Bank S.A.,18701045,Centrum Rozliczeniowe 
Nest Bank S.A.,18701058,Centrum Rozliczeniowe 
Nest Bank S.A.,25300008,Centrum Rozliczeniowe 
Pekao Bank Hipoteczny SA,18900002,Centrala 
Deutsche Bank Polska SA,18800009,Oddział 
Deutsche Bank Polska SA,18801019,Rachunek Zapasowy 
Deutsche Bank Polska SA,18801022,Rozliczenia Collect 
Deutsche Bank Polska SA,19100009,Centrala 
Deutsche Bank Polska SA,19101019,Centrum Operacji Bankowych 
Deutsche Bank Polska SA,19101048,Centrum Operacji Bankowych 
Deutsche Bank Polska SA,19101064,Centrum Operacji Bankowych 
Deutsche Bank Polska SA,19101123,Centrum Operacji Bankowych 
Deutsche Bank Polska SA,19101136,Centrum Operacji Bankowych 
Deutsche Bank Polska SA,19101152,Centrum Operacji Bankowych Oddział Płatności Masowych 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19300005,Centrala w Warszawie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19300018,Centrala - Centrum Rozliczeń Elektronicznych we Wrocławiu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301028,Oddział w Opolu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301031,Oddział w Ząbkowicach Śląskich 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301044,Oddział w Legnicy 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301060,Oddział w Zielonej Górze 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301073,I Oddział we Wrocławiu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301086,Oddział w Sieradzu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301103,Oddział w Sosnowcu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301129,Oddział w Częstochowie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301187,I Oddział w Rzeszowie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301190,II Oddział we Wrocławiu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301220,II Oddział w Krakowie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301233,Oddział w Stalowej Woli 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301246,Filia w Strzelcach Opolskich (Oddział w Opolu) 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301262,Oddział w Zgorzelcu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301275,Filia w Lubaniu (Oddział w Zgorzelcu) 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301288,Oddział w Zielonej Górze 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301305,Filia w Konopnicy (Oddział w Sieradzu) 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301318,Oddział w Przemyślu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301321,Filia w Poraju (I Oddział w Częstochowie) 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301347,Oddział w Sieradzu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301376,III Oddział we Wrocławiu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301389,II Oddział w Rzeszowie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301392,Oddział Regionalny w Rzeszowie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301406,Oddział Regionalny we Wrocławiu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301419,III Oddział w Warszawie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301464,Oddział w Łodzi 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301523,Oddział w Warszawie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301552,Oddział w Bydgoszczy 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301611,I Oddział w Olsztynie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301624,Oddział w Białymstoku 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301637,Oddział w Ełku 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301640,Oddział w Łomży 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301653,Oddział Regionalny w Olsztynie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301666,Oddział w Ostrołęce 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301679,Oddział w Suwałkach 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301682,Oddział w Kętrzynie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301695,I Oddział w Lublinie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301709,Oddział Regionalny w Lublinie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301712,Oddział w Białej Podlaskiej 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301725,Oddział w Chełmie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301738,Oddział w Siedlcach 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301741,Oddział w Tarnobrzegu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301754,Oddział w Zamościu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301767,II Oddział w Krakowie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301770,Oddział w Bielsku-Białej 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301800,Oddział w Kielcach 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301813,Oddział Regionalny w Krakowie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301826,Oddział w Nowym Sączu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301839,Oddział w Tarnowie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301855,Wydział Operacji Bankowych (Oddział Regionalny w Krakowie) 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301871,Oddział w Radomiu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301884,Oddział w Sopocie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301897,Oddział w Płocku 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301901,Oddział w Elblągu 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301914,I Oddział w Warszawie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301927,Oddział w Zielonej Górze 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301930,Oddział w Szczecinie 
BANK POLSKIEJ SPÓŁDZIELCZOŚCI SA,19301943,Oddział w Gdyni 
Credit Agricole Bank Polska SA,19400008,Centrala 
Credit Agricole Bank Polska SA,19401018,Filia nr 3 we Wrocławiu 
Credit Agricole Bank Polska SA,19401063,Filia nr 1 we Wrocławiu 
Credit Agricole Bank Polska SA,19401076,Oddział we Wrocławiu 
Credit Agricole Bank Polska SA,19401177,Filia nr 2 we Wrocławiu 
Credit Agricole Bank Polska SA,19401180,Filia nr 8 we Wrocławiu 
Credit Agricole Bank Polska SA,19401193,Filia nr 9 we Wrocławiu 
Credit Agricole Bank Polska SA,19401207,Filianr 10 we Wrocławiu 
Credit Agricole Bank Polska SA,19401210,Oddział w Warszawie 
Idea Bank SA,19500001,Centrala 
Bank BGŻ BNP Paribas SA,16000003,Centrala 
Bank BGŻ BNP Paribas SA,16000016,Centrala Pion Kredytów Konsumenckich 
Bank BGŻ BNP Paribas SA,16001013,Oddział w Krakowie ul. Lubicz 23 
Bank BGŻ BNP Paribas SA,16001039,Oddział w Krakowie ul. Kościuszki 53 
Bank BGŻ BNP Paribas SA,16001042,Oddział w Zakopanem ul. Chramcówki 33 
Bank BGŻ BNP Paribas SA,16001055,Oddział w Katowicach ul. Chorzowska 6 
Bank BGŻ BNP Paribas SA,16001068,Oddział w Warszawie ul. Fredry 8 
Bank BGŻ BNP Paribas SA,16001071,Filia ds. Obsługi Płatności Masowych w Krakowie ul.Armii Krajowej 28 
Bank BGŻ BNP Paribas SA,16001084,Oddział w Poznaniu ul. Wierzbięcice 1 
Bank BGŻ BNP Paribas SA,16001097,Oddział w Częstochowie ul. Popiełuszki 2 
Bank BGŻ BNP Paribas SA,16001101,Oddział w Lublinie ul. Probostwo 6a 
Bank BGŻ BNP Paribas SA,16001114,Oddział w Gdyni pl. Kaszubski 8 
Bank BGŻ BNP Paribas SA,16001127,Oddział w Warszawie ul. Gotarda 9 
Bank BGŻ BNP Paribas SA,16001143,Oddział w Łodzi ul. Piłsudskiego 76 
Bank BGŻ BNP Paribas SA,16001169,Oddział w Ząbkach ul. Piłsudskiego 176 
Bank BGŻ BNP Paribas SA,16001172,Oddział w Gliwicach ul. Zwycięstwa 30 
Bank BGŻ BNP Paribas SA,16001185,Oddział w Bydgoszczy al. Ossolińskich 25 
Bank BGŻ BNP Paribas SA,16001198,Oddział w Krakowie ul. Armii Krajowej 28 
Bank BGŻ BNP Paribas SA,16001202,Filia w Poznaniu ul. Wierzbięcice 1 
Bank BGŻ BNP Paribas SA,16001215,Filia w Warszawie ul. Gotarda 9 
Bank BGŻ BNP Paribas SA,16001231,Filia w Katowicach ul. Chorzowska 6 
Bank BGŻ BNP Paribas SA,16001257,Filia w Łodzi ul. Żeromskiego 96 
Bank BGŻ BNP Paribas SA,16001260,Oddział w Szczecinie ul. Narutowicza 12 
Bank BGŻ BNP Paribas SA,16001273,Oddział w Kielcach ul. Wesoła 33 
Bank BGŻ BNP Paribas SA,16001286,Oddział w Warszawie al. Krakowska 2 
Bank BGŻ BNP Paribas SA,16001299,Oddział w Bielsku-Białej ul. Cyniarska 6 
Bank BGŻ BNP Paribas SA,16001303,Oddział w Gdańsku ul. Okopowa 7 
Bank BGŻ BNP Paribas SA,16001316,Oddział w Olsztynie ul. Mickiewicza 9 
Bank BGŻ BNP Paribas SA,16001329,Oddział w Opolu ul. Ozimska 25 
Bank BGŻ BNP Paribas SA,16001332,Oddział w Rzeszowie al. Piłsudskiego 32 
Bank BGŻ BNP Paribas SA,16001345,Oddział w Toruniu ul. Czerwona Droga 1-6 
Bank BGŻ BNP Paribas SA,16001358,Oddział w Nowym Targu ul. Waksmundzka 30 
Bank BGŻ BNP Paribas SA,16001374,Oddział w Warszawie Al. Jerozolimskie 56C 
Bank BGŻ BNP Paribas SA,16001387,Oddział w Szczecinie ul. Rayskiego 1 
Bank BGŻ BNP Paribas SA,16001390,Oddział w Poznaniu ul. Św. Marcin 71 
Bank BGŻ BNP Paribas SA,16001404,Oddział w Poznaniu ul. Głogowska 113-115 
Bank BGŻ BNP Paribas SA,16001417,Oddział w Pruszkowie ul. Niecała 10 
Bank BGŻ BNP Paribas SA,16001420,Oddział w Krakowie ul. Wadowicka 2 
Bank BGŻ BNP Paribas SA,16001433,Oddział we Wrocławiu ul. Bema 15 
Bank BGŻ BNP Paribas SA,16001446,Oddział w Lublinie ul. Zana 35 
Bank BGŻ BNP Paribas SA,16001459,Oddział w Gdańsku ul. Kołobrzeska 14 
Bank BGŻ BNP Paribas SA,16001462,Centrum Rozliczeniowe Nr 1 w Krakowie 
Bank BGŻ BNP Paribas SA,16001475,Oddział ds. Obsługi Płatności Masowych w Krakowie ul. Armii Krajowej 28 
Bank BGŻ BNP Paribas SA,16001488,Oddział w Zielonej Górze ul.Bohaterów Westerplatte 4 
Bank BGŻ BNP Paribas SA,16001491,Oddział w Białymstoku ul. Lipowa 37 
Bank BGŻ BNP Paribas SA,16001505,Oddział nr 2 ds. Obsługi Płatności Masowych ul.Armii Krajowej 28 
Bank BGŻ BNP Paribas SA,20000004,Rozliczenia Globalnych Klientów Korporacyjnych 
Bank BGŻ BNP Paribas SA,20000017,Rozliczenia Płatności Mas. Globalnych Klientów Korp. 
Bank BGŻ BNP Paribas SA,20300003,Centrala ex. BGŻ 
Bank BGŻ BNP Paribas SA,20300032,Centrala-Departament Obsługi Transakcji Rynków Finansowych 
Bank BGŻ BNP Paribas SA,20300045,Departament Operacji Płatniczych 
Bank BGŻ BNP Paribas SA,20300061,Obsługa Płatności Masowych 1 
Bank BGŻ BNP Paribas SA,20300074,Obsługa Płatności Masowych 2 
Bank BGŻ BNP Paribas SA,20302182,Biuro Operacji Kart Bankowych 
Bank BGŻ BNP Paribas SA,20302254,Biuro Maklerskie 
Bank BGŻ BNP Paribas SA,20302267,Optima 
Bank BGŻ BNP Paribas SA,22700007,Personal Finance 
Santander Consumer Bank SA,19600017,Centrala - Dział Rozliczeń 
Santander Consumer Bank SA,19601056,II Oddział we Wrocławiu 
Santander Consumer Bank SA,21200001,Centrala 
VOLKSWAGEN BANK POLSKA SA,21300004,Centrala 
VOLKSWAGEN BANK POLSKA SA,21301014,Oddział w Warszawie 
FCA-Group Bank Polska SA,21400007,Centrala 
mBank Hipoteczny SA,21500000,Cenrala 
Toyota Bank Polska SA,21600003,Centrala 
DNB Bank Polska SA,13700001,Centrum Rozliczeniowe 
DNB Bank Polska SA,13701011,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701037,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701040,Monetia 
DNB Bank Polska SA,13701053,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701066,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701079,Centrum Obsługi Deatal i MSP 
DNB Bank Polska SA,13701082,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701095,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701109,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701112,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701125,Centrum Płatności Masowych 
DNB Bank Polska SA,13701138,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701141,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701154,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701170,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701183,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701196,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701200,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701213,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701226,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701242,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701255,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701268,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701271,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701284,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701301,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701314,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701327,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701330,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701343,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701356,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701369,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701372,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701385,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,13701398,Centrum Obsługi Detal i MSP 
DNB Bank Polska SA,21900002,Centrala 
DNB Bank Polska SA,21901012,Centrum Płatności Masowych 
Banque PSA Finance SA Oddział w Polsce,22400008,Oddział w Warszawie 
Svenska Handelsbanken AB SA Oddział w Polsce,22500001,Oddział w Warszawie 
BPI Bank Polskich Inwestycji SA,22900003,Centrala 
BNP PARIBAS SA Oddział w Polsce,23500002,Oddział w Warszawie 
BNP PARIBAS SA Oddział w Polsce,23500015,Dział Płatności Elektronicznych 
Skandinaviska Enskilda Banken AB (SA) - Oddział w Polsce,23700008,Oddział w Warszawie 
CAIXABANK,23900004,Oddział w Warszawie 
BNP Paribas Securities Services SKA Oddział w Polsce,24300007,Oddział w Warszawie 
HAITONG BANK,24700009,Oddział w Warszawie 
HAITONG BANK,24700012,Centrum Rozliczeniowe 
Getin Noble Bank SA,14600009,Centrum Operacji Bankowych Warszawa 
Getin Noble Bank SA,14601181,Centrum Operacji Bankowych Warszawa 
Getin Noble Bank SA,14601240,Oddział Specjalistyczny INTROBANK 
Getin Noble Bank SA,15600000,Centrala Katowice 
Getin Noble Bank SA,15600013,Centrum Rozliczeniowe 
Getin Noble Bank SA,15601010,Oddział w Będzinie 
Getin Noble Bank SA,15601023,Oddział w Bielsku-Białej 
Getin Noble Bank SA,15601049,Oddział w Bytomiu 
Getin Noble Bank SA,15601081,Oddział w Gliwicach 
Getin Noble Bank SA,15601094,Oddział w Jastrzębiu Zdroju 
Getin Noble Bank SA,15601108,I Oddział w Katowicach 
Getin Noble Bank SA,15601111,II Oddział w Katowicach 
Getin Noble Bank SA,15601137,I Oddział w Krakowie 
Getin Noble Bank SA,15601140,Oddział w Raciborzu 
Getin Noble Bank SA,15601166,Oddział w Sosnowcu 
Getin Noble Bank SA,15601195,Oddział w Lublinie 
Getin Noble Bank SA,24800002,Centrala 
Getin Noble Bank SA,24801012,GNB Płatności Masowe 
Getin Noble Bank SA,24801025,GNB Płatności Masowe II 
Getin Noble Bank SA,24801038,GNB Rozliczenia Tzing 
Alior Bank SA,10600018,I Wydział Płatności Masowych 
Alior Bank SA,10600021,II Wydział Płatności Masowych 
Alior Bank SA,10600034,III Wydział Płatności Masowych 
Alior Bank SA,10600047,Centrala - Wydział IV Płatności Masowych 
Alior Bank SA,10600050,V Wydział Płatności Masowych 
Alior Bank SA,10600063,VI Wydział Płatności Masowych 
Alior Bank SA,10600076,Centrum Rozliczeniowe 
Alior Bank SA,10600089,VII Wydział Płatności Masowych 
Alior Bank SA,10600092,Wydział VIII Płatności Masowych 
Alior Bank SA,10600106,Centrala - Wydział IX Płatności Masowych 
Alior Bank SA,10600119,Centrala - Wydział X Płatności Masowych 
Alior Bank SA,10600122,Centrala - Wydział XI Płatności Masowych 
Alior Bank SA,10600135,Centrala - Wydział XII Płatności Masowych 
Alior Bank SA,10600148,Centrala - Wydział XIII Płatności Masowych 
Alior Bank SA,10600151,Centrala - Wydział XIV Płatności Masowych 
Alior Bank SA,10600164,Centrala - Wydział XV Płatności Masowych 
Alior Bank SA,10600177,Centrala - Wydział XVI Płatności Masowych 
Alior Bank SA,10600180,Centrala - Wydział XVII Płatności Masowych 
Alior Bank SA,10600193,Centrala - Wydział XVIII Płatności Masowych 
Alior Bank SA,10600207,Centrala - Wydział XIX Płatności Masowych 
Alior Bank SA,10600249,Departament Rozliczeń - Białystok 
Alior Bank SA,10600252,Departament Rozliczeń - Bydgoszcz 
Alior Bank SA,10600265,Departament Rozliczeń - Gdańsk 
Alior Bank SA,10600278,Departament Rozliczeń - Katowice 
Alior Bank SA,10600294,Departament Rozliczeń - Kielce 
Alior Bank SA,10600308,Departament Rozliczeń - Kraków 
Alior Bank SA,10600311,Departament Rozliczeń - Lublin 
Alior Bank SA,10600324,Departament Rozliczeń - Łódź 
Alior Bank SA,10600337,Departament Rozliczeń - Olsztyn 
Alior Bank SA,10600340,Departament Rozliczeń - Poznań 
Alior Bank SA,10600353,Departament Rozliczeń - Rzeszów 
Alior Bank SA,10600379,Departament Rozliczeń - Szczecin 
Alior Bank SA,10600382,Departament Rozliczeń - Warszawa 
Alior Bank SA,10600395,Departament Rozliczeń - Wrocław 
Alior Bank SA,10600409,Departament Rozliczeń - Zielona Góra 
Alior Bank SA,10602777,I Wydział Płatności Masowych 
Alior Bank SA,10602780,II Wydział Płatności Masowych 
Alior Bank SA,13000000,Dawna Centrala 
Alior Bank SA,13001010,Filia w Warszawie Oddział Warszawa 
Alior Bank SA,13001023,Oddział we Wrocławiu 
Alior Bank SA,13001036,Oddział w Warszawie 
Alior Bank SA,13001049,Oddział w Poznaniu 
Alior Bank SA,13001065,Oddział w Katowicach 
Alior Bank SA,13001078,Oddział w Gdańsku 
Alior Bank SA,17100007,Centrum Rozliczeniowe 
Alior Bank SA,24900005,Centrala 
Alior Bank SA,24900018,Centrum Rozliczeniowe MPT 
Alior Bank SA,24900047,Kantor DE 
Alior Bank SA,24901015,Biuro Maklerskie 
Alior Bank SA,24901028,Centrum Rozliczeniowe 
Alior Bank SA,24901031,Biuro Maklerskie - Rozliczenia 
Alior Bank SA,24901044,T-Mobile Usługi Bankowe 
Alior Bank SA,24901057,Kantor Walutowy 
Alior Bank SA,24901060,Centrum Rozliczeniowe II 
Alior Bank SA,24901073,Centrum Rozliczeniowe III 
Aareal Bank Aktiengesellschaft (Spółka Akcyjna) - Oddział w Polsce,25100002,Oddział w Warszawie 
Citibank Europe plc (Publiczna Spółka Akcyjna) Oddział w Polsce,25400001,Oddział w Warszawie 
Ikano Bank AB (publ) Spółka Akcyjna Oddział w Polsce,25500004,Oddział w Warszawie 
Nordea Bank AB SA Oddział w Polsce,25600007,Oddział w Łodzi 
UBS Limited (spółka z ograniczoną odpowiedzialnością) Oddział w Polsce,25700000,Oddział w Warszawie 
J.P. Morgan Europe Limited Sp. z Oddział w Polsce,25800003,Oddział w Warszawie 
Bank of China (Luxembourg) S.A. Spółka Akcyjna Oddział w Polsce,26000000,Oddział w Warszawie 
Industrial and Commercial Bank of China (Europe) S.A. (Spółka Akcyjna) Oddział w Polsce,26200006,Oddział w Warszawie 
RCI Banque Spółka Akcyjna Oddział w Polsce,22600004,Oddział Główny w Warszawie 
RCI Banque Spółka Akcyjna Oddział w Polsce,26400002,Oddział w Warszawie 
Intesa Sanpaolo S.p.A. Spółka Akcyjna Oddział w Polsce,26600008,Oddział w Warszawie 
